,0,1,2,3,4,5
1113265,4,1972562094,Sat May 30 09:27:31 PDT 2009,NO_QUERY,KatieGlasier,"i'm wishing, hoping, and praying. about a number of things "
1221423,4,1990156643,Mon Jun 01 04:03:17 PDT 2009,NO_QUERY,CaseyJefferiesx,"@ohflawless yaaaaaay, someone's online  so then, what d'you think of the New Moon trailer? ;D"
537257,0,2198703113,Tue Jun 16 16:27:02 PDT 2009,NO_QUERY,cookiesrgoood,@ikewii how do you hide who your following?? please tell me 
819198,4,1553334223,Sat Apr 18 13:59:27 PDT 2009,NO_QUERY,xxStAcEyxx3,watching my little cousins play wii sports. 
29387,0,1563465904,Sun Apr 19 22:56:50 PDT 2009,NO_QUERY,alishamarijuana,I go back to school tomorrow. booo 
712606,0,2258583940,Sat Jun 20 16:09:47 PDT 2009,NO_QUERY,duckduckCus,@wildartkid RIP Forbidden City... best Hot n Sour soup EVER. 
1120637,4,1973984892,Sat May 30 12:12:54 PDT 2009,NO_QUERY,family2009,@iShustoff ? ? 119 ??? ????? ????????? ??????  ??? ??? ???????????????? ? ??? ????? ?????????
196594,0,1970758056,Sat May 30 05:06:19 PDT 2009,NO_QUERY,SongoftheOss,@the_apostate oh damn you - you complete snitch and you said you would support me  see the truth @dharmaduck
906770,4,1695512800,Mon May 04 06:19:14 PDT 2009,NO_QUERY,jainankit,"http://pic.gd/63ef My college, My friends "
1359212,4,2048411169,Fri Jun 05 15:09:23 PDT 2009,NO_QUERY,marieperezz,Going to my friends graduation party.. 
971204,4,1831130483,Sun May 17 18:16:23 PDT 2009,NO_QUERY,Kimbie84,@ocean_dolphin83 yeppp &quot;i cant pretend anymore&quot; 
528722,0,2195191927,Tue Jun 16 10:48:08 PDT 2009,NO_QUERY,LaMasBonita003,@Ijnco I know. I'm new here. So I still don't have juice  I hate the aerospace industry.
955538,4,1825047393,Sun May 17 04:06:27 PDT 2009,NO_QUERY,zliu,Got a real easy weekend. cheers 
1193526,4,1984279603,Sun May 31 14:47:41 PDT 2009,NO_QUERY,melanieburt,having a bbq and then mtv movie awards 
394590,0,2055671589,Sat Jun 06 09:44:44 PDT 2009,NO_QUERY,redheadchicki,There are no air guards taking off today 
1557600,4,2185643564,Mon Jun 15 17:41:24 PDT 2009,NO_QUERY,meko1880,fro-yo=yummy 
691079,0,2252160413,Sat Jun 20 05:36:33 PDT 2009,NO_QUERY,xxxmichellexx,@orlaaaaa91 got sick twice already this mrning so not the best!! tnks 4 looking after me last nite i was a mess!! so bad bout ur camera 
1007289,4,1880691676,Fri May 22 02:09:07 PDT 2009,NO_QUERY,Dutchrudder,@Annjj ahhhhh a full English !!! How's my lady 2day??? Suns out &amp; I'm happy  give my a wink from ya whispering eye LOL 
1360470,4,2048679723,Fri Jun 05 15:35:44 PDT 2009,NO_QUERY,Holly_Baugh,"@RetroRewind All the songs I wanted to hear on the 12 hour.  You have been chatting with Jason, haven't you! LOL "
1160604,4,1979443267,Sun May 31 03:04:09 PDT 2009,NO_QUERY,sinfulsignorita,@Senilius_110 acc to the religion we are bros/sistrs aint it  &amp; why does this food talk always come in? kabhi khud bananey ki offer kar lo
1203555,4,1986071790,Sun May 31 18:16:38 PDT 2009,NO_QUERY,kennxbaby,MTV movie awards are great 
629157,0,2231546500,Thu Jun 18 18:41:56 PDT 2009,NO_QUERY,MrsGriff0610,@dbest1a I had wanted to see that but its on showtime or something and I don't have any movie channels 
788493,0,2325154142,Thu Jun 25 04:53:04 PDT 2009,NO_QUERY,FaithInDreams,A childhood friend's sister killed herself last night   This is a bad way to wake up
270061,0,1989747694,Mon Jun 01 02:40:05 PDT 2009,NO_QUERY,kirak,wants to go to sleep... but can't! 
955571,4,1825063506,Sun May 17 04:10:51 PDT 2009,NO_QUERY,enaescanan,just finished watching Once! downloading the soundtrack now 
415642,0,2061118396,Sat Jun 06 20:12:53 PDT 2009,NO_QUERY,allierobbinss,I don`t understand why the FBI &amp; CIA never respond to my employment applications...it saddens me greatly... 
1159342,4,1979341757,Sun May 31 02:37:55 PDT 2009,NO_QUERY,GraemeNN,Out in the sun  burnt from yesterday though
575119,0,2210906947,Wed Jun 17 12:10:33 PDT 2009,NO_QUERY,brianna_hope,bummed that i'm missing Dierks Bentley for the first time... 
83347,0,1753321666,Sun May 10 01:04:42 PDT 2009,NO_QUERY,NDUBZFAN4EVA,@_dappy_ i aint goin  bt i bet ur act wil b da one evri1 goes home singin and sayin its ace! x
1525015,4,2176808421,Mon Jun 15 04:48:13 PDT 2009,NO_QUERY,katiefofatie,i love driving home late when its so quiet and peaceful out 
1103320,4,1971028278,Sat May 30 06:00:19 PDT 2009,NO_QUERY,eric_shabaj,What a wonderfull weather outside in Kristiansand today! 
245381,0,1981995655,Sun May 31 10:18:53 PDT 2009,NO_QUERY,k_malia,should be on the lake right now! not work 
1515988,4,2175668760,Mon Jun 15 01:38:55 PDT 2009,NO_QUERY,caitlinlavergne,@DavidArchie - &quot;Hush cats! People are trying to sleep! You shouldn't fight anyway.&quot; Thanks for the laugh. 
232498,0,1979179821,Sun May 31 01:57:39 PDT 2009,NO_QUERY,Richard_Gable,"Morning lovely people, what happened to Saturday, I can remember it up till lunchtime but after that it's a blur, did Everton win?? "
400065,0,2057315438,Sat Jun 06 12:46:25 PDT 2009,NO_QUERY,ExotikGoddess,Re-pinging @evettevictoria: @ExotikGoddess lol i know it does....man i wanted lumpia and pancit  oh well....--Ill try 2 get u a plate
466915,0,2175666608,Mon Jun 15 01:38:32 PDT 2009,NO_QUERY,nguye7b3,can't sleep because my hunniiiie isn't next to me....!!!!!!!!!!!!!!!!!!!!!! 
939113,4,1793613134,Thu May 14 03:21:40 PDT 2009,NO_QUERY,jordanxxo,came home to revise/get out of doing games 
653050,0,2238629974,Fri Jun 19 07:32:05 PDT 2009,NO_QUERY,Blossomlady,Cap'n crunch is amazing!!!!!!!  going to work in a bit 
1497294,4,2070346506,Sun Jun 07 17:32:00 PDT 2009,NO_QUERY,NEONbruce,WOW still not done lmaooo 
58204,0,1685844760,Sun May 03 02:23:00 PDT 2009,NO_QUERY,lost_kafei,"@sleepydumpling I'm sorry babe, I'll turn it down  Join me for a drink? I don't have another glass, but I can rinse out a soda can?"
1051579,4,1961194423,Fri May 29 09:07:36 PDT 2009,NO_QUERY,stephnas,good morning 
1128339,4,1975343021,Sat May 30 14:57:36 PDT 2009,NO_QUERY,razzo,"Oh, wait. Adium working now "
691313,0,2252209417,Sat Jun 20 05:44:09 PDT 2009,NO_QUERY,eveyann,Doesn't wanna do it just wants to sleep! 
192304,0,1969823167,Sat May 30 01:21:37 PDT 2009,NO_QUERY,TaveonA,the worst thing thing in the world happend to me all my my old photos on my labtop are deleted andf gone forever idk what to do i have to 
978579,4,1833849430,Mon May 18 00:40:39 PDT 2009,NO_QUERY,RedVampire,Tweeting from form again  Good Luck to everyone who has exams!!
950967,4,1824134218,Sun May 17 00:10:10 PDT 2009,NO_QUERY,xchellestarr,its a fun day although tiring.  I'll make kwento tomorrow on my blog.
176113,0,1965250192,Fri May 29 15:35:21 PDT 2009,NO_QUERY,emilybub,"just watched BGT on catch up, aw i felt so sorry for holly "
1046265,4,1957641281,Fri May 29 01:08:11 PDT 2009,NO_QUERY,sauravs,@RajaSen I only of Honoria daughter of Constanitus...that too because of Sophia Loren 
608088,0,2223194353,Thu Jun 18 07:58:20 PDT 2009,NO_QUERY,LisaRosen,"@closetmastrbakr That's what I was about to do when it happened, but now I can't walk   This has never happened to me &amp; it sucks!"
644265,0,2235982878,Fri Jun 19 02:33:47 PDT 2009,NO_QUERY,Lisa_OMS,@demonbaby I seriously can not comprehend anyone hurting their OWN child. 
203706,0,1972431856,Sat May 30 09:12:46 PDT 2009,NO_QUERY,WakeUpCall1079,"breakfast at pacific st cafe, after original destination went out of business   support local business!!"
636126,0,2233828314,Thu Jun 18 21:58:06 PDT 2009,NO_QUERY,elizadewar,there is a hole in my pocket 
918026,4,1753584922,Sun May 10 02:22:37 PDT 2009,NO_QUERY,BrookeAmanda,New picture  bored.
687690,0,2251343224,Sat Jun 20 03:11:44 PDT 2009,NO_QUERY,DeutschRhine,just finished the CET-6 exam  not so bad.complain about the hot weather again 
138018,0,1880458469,Fri May 22 01:18:54 PDT 2009,NO_QUERY,slowp0ke,"@LinaLam HAHA. that was fun, we gotta get the whole gang to that place ! and sit at the random dock that we couldn't stay for "
1249793,4,1996135833,Mon Jun 01 14:35:25 PDT 2009,NO_QUERY,MissViky,One more week of classes... 
417227,0,2061487089,Sat Jun 06 20:58:29 PDT 2009,NO_QUERY,austbry,The hangover was good... home and doing the dishes 
563027,0,2205810151,Wed Jun 17 05:29:09 PDT 2009,NO_QUERY,rosecosta,missed getting my girls to school &amp; sitter this morning 
1322950,4,2014852520,Wed Jun 03 02:54:10 PDT 2009,NO_QUERY,djcarlito,Smoke Break with Devin &amp; 88 Keys  http://htxt.it/Pr2P
973946,4,1833312149,Sun May 17 22:54:11 PDT 2009,NO_QUERY,jason_isaacs,@Unusual_Peanut That's a good one to favorite 
1430207,4,2059865628,Sat Jun 06 17:47:37 PDT 2009,NO_QUERY,fridley,@seancarmody likewise. I think we have 6 kids plus parents today. Fun fun fun... 
1218539,4,1989844328,Mon Jun 01 03:00:33 PDT 2009,NO_QUERY,mykennie47,Spanish final today from 7:45-9:00 then i get to come home and sleep 
750605,0,2285722325,Mon Jun 22 15:29:46 PDT 2009,NO_QUERY,ashleymarie6,I'm a little embarrassed to admit that I'm really sad for Jon &amp; Kate.  (Especially after this: http://www.sixgosselins.com)
289423,0,1995009607,Mon Jun 01 12:48:26 PDT 2009,NO_QUERY,ShannonBoler,Ugh i really dont wanna go to soccer next period 
878449,4,1685240225,Sat May 02 23:34:49 PDT 2009,NO_QUERY,Hippie4life92,Alijah:what did you just say?? Me:gubby gobber?  Hahahahahhaah 
56707,0,1685479549,Sun May 03 00:34:25 PDT 2009,NO_QUERY,b182soldier,@jessidelonge i think im missing you 
1213498,4,1989355813,Mon Jun 01 01:14:18 PDT 2009,NO_QUERY,jessica_m_j,has had an eventful weekend. 
120371,0,1833085359,Sun May 17 22:15:07 PDT 2009,NO_QUERY,MrsBamBam,@BIG_WHITE awwww they were JUST out there  they will be back though! They still haven't got their June schedule yet.
1034195,4,1955946463,Thu May 28 20:54:14 PDT 2009,NO_QUERY,RaydeneSalinas,another GREAT week of pics! SEXY sins! 
1209891,4,1988981072,Sun May 31 23:58:11 PDT 2009,NO_QUERY,Jazziewaazie,i love my family and friends more than anything god bless you all  oh &amp; CUNT- tomorrows a &quot;NEW WEEK&quot;  time to get our butts in gear ;p
432589,0,2064781274,Sun Jun 07 07:09:15 PDT 2009,NO_QUERY,ohhlivyahh,Packing again.  leaving Boston in a little while.
1164440,4,1979762241,Sun May 31 04:24:10 PDT 2009,NO_QUERY,danielabramono,excited for some BBQing at home!!!yay!  officially done with another painting.my goal before I go back home:make 4 more paintings!
1349081,4,2045129765,Fri Jun 05 10:16:45 PDT 2009,NO_QUERY,uluvsheena,@SW904 haha ur welcome..i luv ya 
487688,0,2182223171,Mon Jun 15 12:53:11 PDT 2009,NO_QUERY,JoelStephan,"@craigkuhns I see that the english subtitles were correct eh? Stalin, at least, was honest I guess with what he thought. "
263089,0,1986418745,Sun May 31 18:48:34 PDT 2009,NO_QUERY,RingLeader898,@soapboxteacher Im stuck at work not watching.  Any drama of crazy shit goin on?!
3586,0,1468629378,Tue Apr 07 02:49:53 PDT 2009,NO_QUERY,yowiepower,Working at uni.. Red Bull and a packet of sultanas for dinner 
944611,4,1795652185,Thu May 14 08:08:30 PDT 2009,NO_QUERY,JaysonBronson,@LauRenxExCarter people that think alot are usually always creative...especially in the bedroom 
530426,0,2195902708,Tue Jun 16 11:45:35 PDT 2009,NO_QUERY,sidrajalil1132,I need &quot;Sabb Kah Do&quot; Day again  #warid
227287,0,1978027937,Sat May 30 22:15:44 PDT 2009,NO_QUERY,LOPchelle,boooo @twitter has blocked me frm seeing @lalayu 's tweets again  #fail
279574,0,1991828150,Mon Jun 01 07:44:06 PDT 2009,NO_QUERY,sandriux86,gud morning everyone!! I think I have the flu 
347210,0,2016397787,Wed Jun 03 06:42:26 PDT 2009,NO_QUERY,musicologist012,@jdakar ..they are? ...i just got one 
792278,0,2326227643,Thu Jun 25 06:44:27 PDT 2009,NO_QUERY,tordisjb,9 Years.. wow 
104224,0,1822420102,Sat May 16 19:32:09 PDT 2009,NO_QUERY,SquishyTank,the rain needs to die in a fire 
1231618,4,1991796459,Mon Jun 01 07:40:46 PDT 2009,NO_QUERY,moniquebaines,#musicmonday gotta do it. love this girl moniquebaines.com 
1331315,4,2015984759,Wed Jun 03 05:56:28 PDT 2009,NO_QUERY,Daria_Sl,Wrote to some tattoo studios in Nice. Cant wait for their answers   -excited-
739804,0,2265820142,Sun Jun 21 07:22:23 PDT 2009,NO_QUERY,mimi51893,had so much fun with her baby last nite and this mornin.i miss him already...i hate that we cant see eachother that much. 
1031425,4,1933059651,Tue May 26 22:53:34 PDT 2009,NO_QUERY,wilfred,@dannyfoo @qwertyjuan @vernieman tomorrows meeting on... yes? got exciting stuff coming up  including one that goes &quot;ministry of ________&quot;
5379,0,1469062338,Tue Apr 07 05:02:52 PDT 2009,NO_QUERY,campbellscott,@cj_evans but I still like them 
213519,0,1975021651,Sat May 30 14:16:58 PDT 2009,NO_QUERY,ddluver12345,"Gonna miss Ashley, Rafif, and Brittney   We had lots of great times while swimming ;)"
262028,0,1986070913,Sun May 31 18:16:33 PDT 2009,NO_QUERY,Sole77,Studying gives me headaches. 
540877,0,2199898003,Tue Jun 16 18:09:28 PDT 2009,NO_QUERY,whitsend2005,3 Crowns tomorrow....I'm scurd...big fat chicken me.  
1099845,4,1970610391,Sat May 30 04:33:15 PDT 2009,NO_QUERY,traciknoppe,"@sensuouswife Yep, that sounds like a good plan. Enjoy your protein shake, workout &amp; real breakfast. "
29272,0,1562359189,Sun Apr 19 19:47:51 PDT 2009,NO_QUERY,speraltax86,is missing A&amp;S 
457231,0,2071516372,Sun Jun 07 19:31:27 PDT 2009,NO_QUERY,marissalvarez,my cat just ruined my 3rd pair of headphones. 
1521079,4,2176278738,Mon Jun 15 03:25:45 PDT 2009,NO_QUERY,elisabeth_L4,Going for a stroll 
84973,0,1753731275,Sun May 10 03:08:33 PDT 2009,NO_QUERY,rakh1,is working whilst K watches Star-Trek with Sammy-Boy in a Cinema DeLux 
1091160,4,1969863538,Sat May 30 01:30:53 PDT 2009,NO_QUERY,JeremyCShipp,@rainyz Thanks for protecting me from @jimmyfallon! 
1464123,4,2064208032,Sun Jun 07 05:34:44 PDT 2009,NO_QUERY,Mhae92,@fherchie just voting for David  first day in a new school mmm that's kinda scary lol! hope u'll make new friends immediately .
312354,0,2001509361,Tue Jun 02 01:07:06 PDT 2009,NO_QUERY,emanuelblagonic,"Finished the Wordpress upgrade. Now, I would go to coffee if I didn't stop drinking it about 10 days ago "
322825,0,2004688322,Tue Jun 02 08:35:20 PDT 2009,NO_QUERY,zoelovesyouuu,@louiiseeeeee D; eughh. I hope you're okay  I don't like seeing my besties upset &lt;333 xoxo
536167,0,2198301390,Tue Jun 16 15:53:13 PDT 2009,NO_QUERY,grungebetty,@The405 the link to your Johnny Foreigner review doesn't work 
1149770,4,1978373665,Sat May 30 23:09:58 PDT 2009,NO_QUERY,ebstarling25,"Am going to bed, gotta be up to watch the race at Dover.  Am totally cheering for my fave.    Btw, great Nationwide race today!  Night!"
1307514,4,2012407627,Tue Jun 02 20:35:48 PDT 2009,NO_QUERY,madirigh,@StevenSmithsays your new photo has always been my favorite of you. 
622280,0,2229139612,Thu Jun 18 15:20:03 PDT 2009,NO_QUERY,k_yo_505,@sarahh_atl yeah Ive heard a lot of people complain about it... Sad that yours doesn't work though 
1277610,4,2001342309,Tue Jun 02 00:34:25 PDT 2009,NO_QUERY,michellecpa,"@gabboucla Roulette..now that's my game.  All about finding the right table.  In this case, any table that the boys are at.  "
1161393,4,1979504881,Sun May 31 03:20:13 PDT 2009,NO_QUERY,justedward,@JustAliceCullen heyy alice 
231031,0,1978873304,Sun May 31 00:46:05 PDT 2009,NO_QUERY,skao0ru,@DJ4NGO damn wish they had one here the latest they close is 11... 
1111138,4,1972178198,Sat May 30 08:43:13 PDT 2009,NO_QUERY,harriet_scott,OMG BRITAINS GOT TALENT FINAL!!! The winner will beeee...... one of the 10 
675895,0,2248234073,Fri Jun 19 20:18:22 PDT 2009,NO_QUERY,barbieisaslxt,i'm becoming a nerd 
1339427,4,2018621217,Wed Jun 03 10:15:01 PDT 2009,NO_QUERY,presspassmusic,"@thejakes BTW you guys are playing our KUCI Night on June 25 at the Yost Theater w/Army Navy, The Valley Arena and The Colourist. "
839924,4,1559579167,Sun Apr 19 11:30:39 PDT 2009,NO_QUERY,iluvmcfly,im lisening too friday night and i love his song its one of my faves lol 
752274,0,2286398957,Mon Jun 22 16:23:38 PDT 2009,NO_QUERY,katherinemarsh,"@tommcfly i'm going on holiday wednesday morning, it'll be weird not watching your tweets for two weeks "
298665,0,1997763025,Mon Jun 01 17:24:56 PDT 2009,NO_QUERY,danabrit,@elliottcable Ohh. I use Twitterific. Didn't realize it didn't keep threads. 
375225,0,2051410819,Fri Jun 05 21:57:23 PDT 2009,NO_QUERY,annierussell1,hangin with @shhshakedown! I am not going to let her leave tom 
984300,4,1834374010,Mon May 18 02:41:21 PDT 2009,NO_QUERY,Rokkster,@scottgould good to hear youre better Scott 
1134794,4,1976394641,Sat May 30 17:14:00 PDT 2009,NO_QUERY,Burntchx,Ah yessss   Enjoying the cool loveliness of my bedding room!
1410080,4,2056208436,Sat Jun 06 10:43:27 PDT 2009,NO_QUERY,bwness,Thinking of making a new tag for my photos. How does &quot;Baninarazzi&quot; sound?  I like eet!
446376,0,2068393502,Sun Jun 07 14:00:23 PDT 2009,NO_QUERY,PRADA_STACCXZ,iim od hot liike iitz crazy can sum1 cum n cool me off  
1147368,4,1978066506,Sat May 30 22:21:22 PDT 2009,NO_QUERY,kmw379,@NickHexum...want us to pass it to you boys? 
735813,0,2264873337,Sun Jun 21 05:11:00 PDT 2009,NO_QUERY,IMlisacowan,playing guitar flash. oh yeah. i miss guitar hero 
1107272,4,1971559163,Sat May 30 07:22:51 PDT 2009,NO_QUERY,scodal,@rmindler alright dude peace. have a great one  ttyl
1416710,4,2057459894,Sat Jun 06 13:02:44 PDT 2009,NO_QUERY,SoulRebelSaf,"No, Thank You @ShaneandShawn  what's the address to your friends burger spot?"
709792,0,2257719438,Sat Jun 20 14:47:04 PDT 2009,NO_QUERY,Garms,@stn774477 i dont get it  lolz
476291,0,2177839415,Mon Jun 15 06:47:14 PDT 2009,NO_QUERY,definatalie,@pressdarling I did not! I've been on the #squarespace wagon of desperation since the other day 
1598052,4,2193080960,Tue Jun 16 07:58:17 PDT 2009,NO_QUERY,ErikRose,"@tkimnguyen Heh, yes, like uwosh.flash.  Does that product really do EVERYTHING w/regard to Flash, or could you name it more specifically?"
189005,0,1969005436,Fri May 29 22:46:28 PDT 2009,NO_QUERY,Chexmexjas,Poor hubbys temp went up to 102.6 from home to kaiser. 
805537,4,1468682261,Tue Apr 07 03:08:22 PDT 2009,NO_QUERY,cerijoan,On my way into London to raid Oxford St 
872948,4,1679212111,Sat May 02 08:48:37 PDT 2009,NO_QUERY,Rhonddalad,@Amyoleary1 You're always loooking for distractions!  Have a good shift.  
1515404,4,2175599743,Mon Jun 15 01:26:54 PDT 2009,NO_QUERY,imdying,just took a great shower now about to have great sleep really good day today 
693699,0,2252800004,Sat Jun 20 07:01:18 PDT 2009,NO_QUERY,myschel,Are u sure its summer??? It feels like spring to me 
747425,0,2283643875,Mon Jun 22 12:53:24 PDT 2009,NO_QUERY,Marlinky,@Deepak_Chopra Amazing how &quot;fearful&quot; those in Power of someone who supports peaceful-non-violence solutions. Their power based in fear 
1104417,4,1971158077,Sat May 30 06:22:39 PDT 2009,NO_QUERY,r_hooley,is so happy that Jacob loved all his birthday gifts  
